#The local date and time: 	Wed Aug 11 19:46:54 2021

#RESULTS , Flows in pcap file
#/mnt/c/Users/ahmad/Desktop/Thesis/pcap_files/test_pcap_output/a15M.pcap
#This file contains the flow five tuple, label and prediction result
#five tuple are the biflow info which is examined for training OR classification
#label : can have values according to translator function see translator.cpp
#label = -1 this is undefined label(unknown)
#label = 254 this means the flow is not found in GTfile 
#prediction : can have values according to the classificaton classes defined 
#in ANN classification with its trained model
#prediction = -1 this means the value is not defined - should be only in training phase
FlowID	Src_ip_address	Dst_ip_address	pro	s_p	d_p	label	pred	pckts
3755837184	138.68.65.189	138.197.177.67	6	47234	7008	1	1	5
2936469120	138.68.65.189	134.122.80.82	6	36690	2004	0	0	5
624456440	138.68.65.189	138.68.65.189	6	49750	6009	0	0	5
3847292504	138.68.65.189	138.68.65.189	6	55182	3001	1	1	5
3531611744	138.68.65.189	134.122.80.82	6	55474	2011	0	0	5
3503675072	138.68.65.189	138.68.92.16	6	42488	8002	0	0	5
3773522440	138.68.65.189	138.68.92.16	6	38750	8003	0	0	5
1265186016	138.68.65.189	134.122.80.82	6	55274	7003	1	1	5
2770074072	138.68.65.189	138.68.92.16	6	50558	8001	0	1	3
271519192	138.68.65.189	138.197.177.67	6	42858	4003	1	1	5
2574725248	138.68.65.189	138.68.65.189	6	44304	3002	1	1	5
956895744	138.68.65.189	138.68.92.16	6	34994	8000	0	0	3
3254429440	138.68.65.189	134.122.80.82	6	33488	2003	0	0	5
1833460928	138.68.65.189	138.197.177.67	6	33270	4008	1	1	5
261406912	138.68.65.189	138.68.92.16	6	34544	8009	0	0	5
2057291304	138.68.65.189	138.68.92.16	6	34546	8009	0	0	5
1242252384	138.68.65.189	138.197.177.67	6	55096	7009	1	1	5
3066420808	138.68.65.189	138.197.177.67	6	59022	7011	1	1	5
3999402400	138.68.65.189	138.197.177.67	6	55316	4010	1	1	5
2086216000	138.68.65.189	138.197.177.67	6	58896	4001	1	1	5
4131177248	138.68.65.189	138.68.92.16	6	34436	8010	0	0	3
3810077952	138.68.65.189	134.122.80.82	6	58448	7001	1	1	5
2892400192	138.68.65.189	138.68.92.16	6	34900	3012	1	1	5
151980496	138.68.65.189	138.68.92.16	6	34442	8010	0	0	5
1544262256	138.68.65.189	138.197.177.67	6	50372	4011	1	1	5
3580584480	138.68.65.189	138.68.92.16	6	34906	3012	1	1	5
164259008	138.68.65.189	134.122.80.82	6	55524	2011	0	0	5
2155378312	138.68.65.189	138.68.65.189	6	45662	6003	0	0	5
1183762544	138.68.65.189	138.197.177.67	6	50428	4005	1	1	5
2550841568	138.68.65.189	138.68.65.189	6	60974	6004	0	0	5
3616308800	138.68.65.189	134.122.80.82	6	42900	2005	0	0	5
1275425792	138.68.65.189	134.122.80.82	6	38840	2008	0	0	5
558328704	138.68.65.189	138.197.177.67	6	51480	7012	1	1	5
674650576	138.68.65.189	138.68.65.189	6	37762	6002	0	0	2
3672204096	138.68.65.189	138.68.65.189	6	37768	6002	0	0	2
4234102704	138.68.65.189	138.197.177.67	6	54174	4002	1	1	5
1167761408	138.68.65.189	134.122.80.82	6	38848	2008	0	0	5
1159229312	138.68.65.189	138.68.65.189	6	57876	3000	1	1	5
198618624	138.68.65.189	134.122.80.82	6	58504	7004	1	1	5
2139910528	138.68.65.189	138.68.65.189	6	55264	3001	1	1	5
532972520	138.68.65.189	138.68.92.16	6	41942	8011	0	0	5
3140028256	138.68.65.189	134.122.80.82	6	33554	2003	0	0	5
559885184	138.68.65.189	138.197.177.67	6	54192	4002	1	1	5
2551497024	138.68.65.189	134.122.80.82	6	55356	7003	1	1	5
2372799232	138.68.65.189	138.68.65.189	6	50952	6008	0	0	5
4016152848	138.68.65.189	138.197.177.67	6	55378	4010	1	1	5
3386506368	138.68.65.189	138.68.92.16	6	33652	8008	0	0	5
2982248704	138.68.65.189	138.197.177.67	6	47342	7008	1	1	5
1164760960	138.68.65.189	138.68.65.189	6	59280	6006	0	0	5
202801664	138.68.65.189	134.122.80.82	6	56144	7002	1	1	5
257988784	138.68.65.189	138.68.92.16	6	60126	3010	1	1	5
724518912	138.68.65.189	138.68.92.16	6	39808	8012	0	0	5
1536621536	138.68.65.189	134.122.80.82	6	33578	2003	0	0	5
3781426080	138.68.65.189	138.68.92.16	6	39814	8012	0	0	5
3896431040	138.68.65.189	134.122.80.82	6	45084	2001	0	0	5
2746927720	138.68.65.189	138.197.177.67	6	55186	7009	1	1	5
3606244976	138.68.65.189	138.68.92.16	6	50668	8001	0	1	3
2318587704	138.68.65.189	138.197.177.67	6	50494	4005	1	1	5
1711561520	138.68.65.189	138.68.65.189	6	59306	6006	0	0	5
13150208	138.68.65.189	134.122.80.82	6	34624	2002	0	0	5
1991313152	138.68.65.189	138.68.92.16	6	34992	3012	1	1	5
1687680928	138.68.65.189	134.122.80.82	6	50294	2007	0	0	5
2459588416	138.68.65.189	134.122.80.82	6	34634	2002	0	0	5
1706631200	138.68.65.189	138.68.92.16	6	35002	3012	1	1	5
883449232	138.68.65.189	138.68.65.189	6	44434	3002	1	1	5
2899899392	138.68.65.189	138.68.92.16	6	35124	8000	0	0	3
3167059416	138.68.65.189	138.197.177.67	6	54338	7007	1	1	5
1412780408	138.68.65.189	138.197.177.67	6	59014	4001	1	1	5
2829995808	138.68.65.189	138.197.177.67	6	59870	4012	1	1	5
3161179456	138.68.65.189	134.122.80.82	6	50316	2007	0	0	5
187769568	138.68.65.189	138.68.65.189	6	38612	3006	1	1	5
883149880	138.68.65.189	138.68.65.189	6	33566	6005	0	0	4
4273627392	138.68.65.189	138.197.177.67	6	47406	7008	1	1	5
860804224	138.68.65.189	134.122.80.82	6	58590	7004	1	1	5
1488242080	138.68.65.189	134.122.80.82	6	50326	2007	0	0	5
2258425984	138.68.65.189	134.122.80.82	6	56212	7002	1	1	5
352290056	138.68.65.189	138.197.177.67	6	59034	4001	1	1	5
3782832384	138.68.65.189	138.68.92.16	6	47824	8004	0	0	5
4036516704	138.68.65.189	134.122.80.82	6	57350	2009	0	0	5
3502787072	138.68.65.189	138.197.177.67	6	44736	4006	1	1	5
1250452416	138.68.65.189	138.68.92.16	6	38928	8003	0	0	5
4237406272	138.68.65.189	134.122.80.82	6	58596	7001	1	1	5
3034857024	138.68.65.189	138.68.65.189	6	54444	3004	1	1	5
2130042368	138.68.65.189	134.122.80.82	6	54644	7000	1	1	5
733807360	138.68.65.189	138.68.65.189	6	57992	3000	1	1	5
819158552	138.68.65.189	138.68.92.16	6	38938	8003	0	0	5
773364480	138.68.65.189	138.68.92.16	6	38080	8005	0	0	5
1224264192	138.68.65.189	134.122.80.82	6	54652	7000	1	1	5
502308712	138.68.65.189	138.68.92.16	6	39302	3011	1	1	5
909038176	138.68.65.189	138.197.177.67	6	59064	4001	1	1	5
2799818576	138.68.65.189	138.197.177.67	6	44758	4006	1	1	5
2199422976	138.68.65.189	134.122.80.82	6	55680	2011	0	0	5
4069898120	138.68.65.189	138.68.92.16	6	34730	8009	0	0	5
4188444544	138.68.65.189	138.68.65.189	6	56296	6012	0	0	5
614134832	138.68.65.189	138.68.92.16	6	34614	8010	0	0	3
3924680736	138.68.65.189	134.122.80.82	6	45186	2001	0	0	5
1551625216	138.68.65.189	138.197.177.67	6	47464	7008	1	1	5
3288339048	138.68.65.189	138.68.92.16	6	50770	8001	0	1	3
2074165408	138.68.65.189	134.122.80.82	6	45194	2001	0	0	5
3235198384	138.68.65.189	138.197.177.67	6	59220	7011	1	1	5
164886080	138.68.65.189	138.68.65.189	6	37704	6010	0	0	4
544249536	138.68.65.189	134.122.80.82	6	33700	2003	0	0	5
3796983552	138.68.65.189	134.122.80.82	6	58660	7004	1	1	5
3914673664	138.68.65.189	138.68.92.16	6	35214	8000	0	0	3
1428109816	138.68.65.189	138.68.92.16	6	42098	8011	0	0	5
3361441280	138.68.65.189	134.122.80.82	6	34736	2002	0	0	5
1688485544	138.68.65.189	138.197.177.67	6	59106	4001	1	1	5
540305344	138.68.65.189	134.122.80.82	6	55766	2010	0	0	5
3253951448	138.68.65.189	138.197.177.67	6	59242	7011	1	1	5
1560387328	138.68.65.189	138.197.177.67	6	50624	4005	1	1	5
629681784	138.68.65.189	138.68.92.16	6	34774	8009	0	0	5
4254278080	138.68.65.189	138.68.65.189	6	56340	6012	0	0	5
1725277584	138.68.65.189	138.68.65.189	6	38710	3006	1	1	5
884420336	138.68.65.189	138.68.65.189	6	38006	6002	0	0	3
3376222704	138.68.65.189	138.68.92.16	6	56738	8006	0	0	5
2096285568	138.68.65.189	138.68.65.189	6	50016	6009	0	0	5
1793579912	138.68.65.189	138.197.177.67	6	33386	4009	1	1	5
30522832	138.68.65.189	138.68.65.189	6	59446	6006	0	0	5
3914376704	138.68.65.189	138.197.177.67	6	51680	7012	1	1	5
4149310480	138.68.65.189	138.68.65.189	6	56436	6001	0	0	1
1846924240	138.68.65.189	138.68.92.16	6	39372	3011	1	1	5
4202790176	138.68.65.189	138.197.177.67	6	55556	4010	1	1	5
3961783648	138.68.65.189	138.68.92.16	6	35134	3012	1	1	5
705458008	138.68.65.189	138.68.92.16	6	34798	8009	0	0	5
2495063568	138.68.65.189	138.68.92.16	6	42140	8011	0	0	5
1869282016	138.68.65.189	138.197.177.67	6	44836	4006	1	1	5
3250990640	138.68.65.189	138.197.177.67	6	34542	7010	1	1	5
199378792	138.68.65.189	138.197.177.67	6	50614	4011	1	1	5
3426502784	138.68.65.189	138.68.65.189	6	51148	6008	0	0	5
2708730432	138.68.65.189	134.122.80.82	6	34786	2002	0	0	5
190415432	138.68.65.189	138.197.177.67	6	50622	4011	1	1	5
634698304	138.68.65.189	138.68.92.16	6	34696	8010	0	0	3
2690632160	138.68.65.189	138.197.177.67	6	59160	4001	1	1	5
4007878768	138.68.65.189	138.68.65.189	6	44590	3002	1	1	5
2832615120	138.68.65.189	138.68.65.189	6	40354	6002	0	0	5
1689817600	138.68.65.189	134.122.80.82	6	56090	2000	0	0	5
4036594816	138.68.65.189	138.197.177.67	6	60024	4012	1	1	5
331559936	138.68.65.189	134.122.80.82	6	37008	2004	0	0	5
1644502016	138.68.65.189	138.68.92.16	6	35292	8000	0	0	3
110277232	138.68.65.189	138.68.65.189	6	45924	6003	0	0	5
197345296	138.68.65.189	138.197.177.67	6	55602	4010	1	1	5
1402381248	138.68.65.189	138.197.177.67	6	54424	4002	1	1	5
190844736	138.68.65.189	138.68.65.189	6	51182	6008	0	0	5
2538373888	138.68.65.189	138.68.92.16	6	35184	3012	1	1	5
446967552	138.68.65.189	138.197.177.67	6	41534	4000	1	1	5
2528152032	138.68.65.189	138.68.65.189	6	55512	3001	1	1	5
1515501832	138.68.65.189	138.68.92.16	6	42190	8011	0	0	5
2929629696	138.68.65.189	134.122.80.82	6	36656	7006	1	1	5
888216088	138.68.65.189	138.68.65.189	6	36054	6005	0	0	5
2911483648	138.68.65.189	134.122.80.82	6	37036	2004	0	0	5
3911410744	138.68.65.189	138.68.65.189	6	40942	3005	1	1	5
3414415872	138.68.65.189	138.68.92.16	6	35322	8000	0	0	3
3335783000	138.68.65.189	138.197.177.67	6	59338	7011	1	1	5
899173016	138.68.65.189	138.68.65.189	6	56938	3003	1	1	5
792350704	138.68.65.189	138.197.177.67	6	59212	4001	1	1	5
2414765056	138.68.65.189	134.122.80.82	6	34848	2002	0	0	5
1194691216	138.68.65.189	138.197.177.67	6	50684	4011	1	1	5
3534688416	138.68.65.189	134.122.80.82	6	57530	2009	0	0	5
1096177200	138.68.65.189	138.68.92.16	6	39140	3007	1	1	5
2773510528	138.68.65.189	134.122.80.82	6	34860	2002	0	0	5
1303830784	138.68.65.189	134.122.80.82	6	54822	7000	1	1	5
3213779008	138.68.65.189	138.68.92.16	6	42856	8002	0	0	5
3203750304	138.68.65.189	134.122.80.82	6	57546	2009	0	0	5
2958967360	138.68.65.189	134.122.80.82	6	45348	2001	0	0	5
1773599872	138.68.65.189	138.197.177.67	6	34640	7010	1	1	5
469550016	138.68.65.189	134.122.80.82	6	36706	7006	1	1	5
1460448448	138.68.65.189	138.197.177.67	6	59248	4001	1	1	5
1316140800	138.68.65.189	138.68.92.16	6	33944	8008	0	0	5
1754148744	138.68.65.189	138.68.92.16	6	50938	8001	0	1	3
1700159168	138.68.65.189	138.197.177.67	6	51804	7012	1	1	5
2531882752	138.68.65.189	134.122.80.82	6	58820	7004	1	1	5
1567886208	138.68.65.189	138.68.65.189	6	33080	6004	0	0	5
1882789352	138.68.65.189	138.68.92.16	6	38282	8005	0	0	5
3251392704	138.68.65.189	138.197.177.67	6	60116	4012	1	1	5
571202432	138.68.65.189	138.68.65.189	6	56488	6012	0	0	5
2629977152	138.68.65.189	138.68.92.16	6	33962	8008	0	0	5
3049388632	138.68.65.189	138.68.65.189	6	53202	6007	0	0	5
63088128	138.68.65.189	134.122.80.82	6	44712	2012	0	0	5
3913306144	138.68.65.189	138.68.92.16	6	56892	8006	0	0	5
1800436832	138.68.65.189	134.122.80.82	6	55890	2011	0	0	5
355930208	138.68.65.189	138.197.177.67	6	60138	4012	1	1	5
975907328	138.68.65.189	138.68.92.16	6	35402	8000	0	0	3
2270687328	138.68.65.189	138.197.177.67	6	51838	7012	1	1	5
3014307856	138.68.65.189	138.68.65.189	6	41028	3005	1	1	5
4009254416	138.68.65.189	138.68.65.189	6	56564	6001	0	0	1
1346608944	138.68.65.189	138.68.92.16	6	38316	8005	0	0	5
1552034240	138.68.65.189	134.122.80.82	6	44810	2006	0	0	5
3771670464	138.68.65.189	134.122.80.82	6	55958	2010	0	0	5
3440031152	138.68.65.189	138.197.177.67	6	33564	4009	1	1	5
575499032	138.68.65.189	138.197.177.67	6	43290	4003	1	1	5
3862012448	138.68.65.189	134.122.80.82	6	57618	2009	0	0	5
229942848	138.68.65.189	138.197.177.67	6	33698	4008	1	1	5
1109343360	138.68.65.189	134.122.80.82	6	34948	2002	0	0	5
465311552	138.68.65.189	138.68.92.16	6	34856	8010	0	0	5
3084974272	138.68.65.189	138.68.92.16	6	34014	8008	0	0	5
3639895712	138.68.65.189	138.68.65.189	6	54718	3004	1	1	5
3144336512	138.68.65.189	134.122.80.82	6	44766	2012	0	0	5
2280825344	138.68.65.189	134.122.80.82	6	39244	2008	0	0	5
2512262432	138.68.65.189	138.68.92.16	6	40174	8012	0	0	5
3908162112	138.68.65.189	134.122.80.82	6	58884	7001	1	1	5
1803932096	138.68.65.189	138.68.65.189	6	59656	6006	0	0	5
503592384	138.68.65.189	138.68.65.189	6	51338	6008	0	0	5
891034624	138.68.65.189	138.68.92.16	6	54356	3008	1	1	5
51681496	138.68.65.189	138.197.177.67	6	55550	7009	1	1	5
1030203888	138.68.65.189	138.68.65.189	6	56588	6001	0	0	1
1788435584	138.68.65.189	138.197.177.67	6	33732	4008	1	1	5
919717360	138.68.65.189	138.68.65.189	6	38938	3006	1	1	5
602060032	138.68.65.189	134.122.80.82	6	54942	7000	1	1	5
1857179504	138.68.65.189	138.197.177.67	6	33612	4009	1	1	5
175711392	138.68.65.189	138.197.177.67	6	54596	4002	1	1	5
1437032784	138.68.65.189	138.68.92.16	6	42978	8002	0	0	5
3446597832	138.68.65.189	138.68.65.189	6	57086	3003	1	1	5
1454749760	138.68.65.189	138.68.92.16	6	60520	3010	1	1	5
2047329280	138.68.65.189	138.197.177.67	6	40256	4004	1	1	5
839462784	138.68.65.189	138.68.65.189	6	46112	6003	0	0	5
695677696	138.68.65.189	134.122.80.82	6	39282	2008	0	0	5
116548008	138.68.65.189	138.68.92.16	6	38394	8005	0	0	5
3853872128	138.68.65.189	134.122.80.82	6	56032	2010	0	0	5
3780908928	138.68.65.189	138.197.177.67	6	51928	7012	1	1	5
3647842816	138.68.65.189	134.122.80.82	6	54972	7000	1	1	5
4194855528	138.68.65.189	138.68.92.16	6	39622	3011	1	1	5
263343360	138.68.65.189	138.197.177.67	6	47766	7008	1	1	5
3487512336	138.68.65.189	138.197.177.67	6	59516	7011	1	1	5
1491302208	138.68.65.189	138.197.177.67	6	45080	4006	1	1	5
1581819648	138.68.65.189	134.122.80.82	6	37228	2004	0	0	5
3489662624	138.68.65.189	134.122.80.82	6	50694	2007	0	0	5
1655318720	138.68.65.189	134.122.80.82	6	44914	2006	0	0	5
347807632	138.68.65.189	138.68.92.16	6	51092	8001	0	1	3
3636921712	138.68.65.189	138.68.92.16	6	43030	8002	0	0	5
2531352352	138.68.65.189	134.122.80.82	6	56022	2011	0	0	5
1207151424	138.68.65.189	138.197.177.67	6	60268	4012	1	1	5
1673194880	138.68.65.189	134.122.80.82	6	44932	2006	0	1	5
3118890112	138.68.65.189	134.122.80.82	6	37258	2004	0	0	5
1372185408	138.68.65.189	138.197.177.67	6	55848	4010	1	1	5
264347088	138.68.65.189	138.197.177.67	6	55850	4010	1	1	5
99613408	138.68.65.189	134.122.80.82	6	59366	7005	1	1	5
2343637744	138.68.65.189	138.197.177.67	6	55854	4010	1	1	5
1502943520	138.68.65.189	138.197.177.67	6	54676	4002	1	1	5
2117894912	138.68.65.189	138.197.177.67	6	47818	7008	1	1	5
1067205120	138.68.65.189	138.68.92.16	6	35554	8000	0	0	3
3087921088	138.68.65.189	134.122.80.82	6	56052	2011	0	0	5
712090816	138.68.65.189	138.68.65.189	6	51442	6008	0	0	5
1916776704	138.68.65.189	138.197.177.67	6	54688	4002	1	1	5
2751560272	138.68.65.189	138.68.65.189	6	39038	3006	1	1	5
1482925536	138.68.65.189	138.68.92.16	6	40290	8012	0	0	5
1266528064	138.68.65.189	138.68.92.16	6	34146	8008	0	0	5
980685568	138.68.65.189	138.68.92.16	6	48240	8004	0	0	5
1179273472	138.68.65.189	138.197.177.67	6	47838	7008	1	1	5
4223234752	138.68.65.189	138.68.65.189	6	39048	3006	1	1	5
284151896	138.68.65.189	138.68.92.16	6	35118	8009	0	0	5
2426267200	138.68.65.189	138.68.65.189	6	56684	6012	0	0	5
2814276384	138.68.65.189	138.197.177.67	6	43448	4003	1	1	5
3988637304	138.68.65.189	138.68.65.189	6	50358	6009	0	0	5
616100608	138.68.65.189	138.197.177.67	6	47850	7008	1	1	5
3903651696	138.68.65.189	138.68.92.16	6	60630	3010	1	1	5
3685341760	138.68.65.189	134.122.80.82	6	35106	2002	0	0	5
864875776	138.68.65.189	138.68.92.16	6	52288	3009	1	1	5
3289478400	138.68.65.189	134.122.80.82	6	55070	7000	1	1	5
1974883000	138.68.65.189	138.197.177.67	6	50946	4011	1	1	5
3861178304	138.68.65.189	134.122.80.82	6	56662	7002	1	1	5
18646832	138.68.65.189	138.197.177.67	6	42564	4007	1	1	5
444525976	138.68.65.189	138.68.65.189	6	46234	6003	0	0	5
1518469408	138.68.65.189	138.68.92.16	6	42488	8011	0	0	5
1362554800	138.68.65.189	138.197.177.67	6	43476	4003	1	1	5
3572109440	138.68.65.189	138.197.177.67	6	54736	4002	1	1	5
815979712	138.68.65.189	138.68.65.189	6	58434	3000	1	1	5
3806111000	138.68.65.189	138.68.92.16	6	56066	8007	0	0	5
2581899280	138.68.65.189	138.68.92.16	6	57118	8006	0	0	5
839293888	138.68.65.189	134.122.80.82	6	56116	2011	0	0	5
4244722096	138.68.65.189	138.68.65.189	6	36364	6005	0	0	5
1036499936	138.68.65.189	134.122.80.82	6	59446	7005	1	1	5
3741732272	138.68.65.189	138.68.92.16	6	43134	8002	0	0	5
3570753456	138.68.65.189	138.197.177.67	6	59516	4001	1	1	5
104808512	138.68.65.189	138.197.177.67	6	54760	4002	1	1	5
1591202176	138.68.65.189	134.122.80.82	6	36980	7006	1	1	5
3913687888	138.68.65.189	138.68.92.16	6	39404	8003	0	0	5
3919016848	138.68.65.189	138.68.92.16	6	43146	8002	0	0	5
3390724944	138.68.65.189	138.68.92.16	6	57142	8006	0	0	5
2143542336	138.68.65.189	134.122.80.82	6	56140	2011	0	0	5
4028167392	138.68.65.189	138.197.177.67	6	60386	4012	1	1	5
2523058912	138.68.65.189	138.68.65.189	6	39124	3006	1	1	5
895786368	138.68.65.189	138.197.177.67	6	60392	4012	1	1	5
607170304	138.68.65.189	134.122.80.82	6	37000	7006	1	1	5
3102499648	138.68.65.189	138.197.177.67	6	60396	4012	1	1	5
1739062568	138.68.65.189	138.68.92.16	6	56110	8007	0	0	2
4139414544	138.68.65.189	138.68.65.189	6	41284	3005	1	1	5
1422137816	138.68.65.189	138.68.65.189	6	56730	6011	0	0	5
115154368	138.68.65.189	134.122.80.82	6	37010	7006	1	1	5
3146604064	138.68.65.189	138.68.65.189	6	56774	6012	0	0	5
1808259200	138.68.65.189	134.122.80.82	6	45068	2006	0	0	5
1353890688	138.68.65.189	138.68.92.16	6	48344	8004	0	0	5
3588090288	138.68.65.189	138.197.177.67	6	33820	4009	1	1	5
1609420544	138.68.65.189	138.68.65.189	6	51560	6008	0	0	5
373847072	138.68.65.189	138.68.92.16	6	60724	3010	1	1	5
2163485792	138.68.65.189	138.68.65.189	6	46312	6003	0	0	5
397457680	138.68.65.189	138.197.177.67	6	54810	4002	1	1	5
751706000	138.68.65.189	138.197.177.67	6	45262	4006	1	1	5
1826135360	138.68.65.189	134.122.80.82	6	45086	2006	0	0	5
1620706976	138.68.65.189	138.68.65.189	6	56798	6012	0	0	5
3206311056	138.68.65.189	138.68.65.189	6	41316	3005	1	1	5
1895171248	138.68.65.189	138.197.177.67	6	59580	4001	1	1	5
4163414944	138.68.65.189	138.68.65.189	6	41320	3005	1	1	5
1838052800	138.68.65.189	134.122.80.82	6	45098	2006	0	0	5
611981648	138.68.65.189	138.197.177.67	6	59588	4001	1	1	5
2389976552	138.68.65.189	138.68.92.16	6	52402	3009	1	1	5
2769128224	138.68.65.189	138.197.177.67	6	60446	4012	1	1	5
2946583040	138.68.65.189	138.197.177.67	6	41940	4000	1	1	5
2791552792	138.68.65.189	138.68.65.189	6	56778	6011	0	0	5
3941090656	138.68.65.189	138.68.92.16	6	35256	8009	0	0	5
3211154912	138.68.65.189	138.197.177.67	6	52150	7012	1	1	5
1668904128	138.68.65.189	134.122.80.82	6	50900	2007	0	0	5
62893384	138.68.65.189	138.197.177.67	6	54934	7007	1	1	5
3025631968	138.68.65.189	134.122.80.82	6	57918	2009	0	0	5
3090777168	138.68.65.189	138.68.92.16	6	39852	3011	1	1	5
1580795848	138.68.65.189	138.68.92.16	6	52426	3009	1	1	5
1244703744	138.68.65.189	134.122.80.82	6	56540	2000	0	0	5
3924007360	138.68.65.189	134.122.80.82	6	34228	2003	0	0	5
1280079392	138.68.65.189	138.197.177.67	6	59624	4001	1	1	5
2203659200	138.68.65.189	134.122.80.82	6	59564	7005	1	1	5
4292862016	138.68.65.189	134.122.80.82	6	56810	7002	1	1	5
4007649112	138.68.65.189	138.197.177.67	6	55838	7009	1	1	5
1964986048	138.68.65.189	138.68.92.16	6	43256	8002	0	0	5
4293229248	138.68.65.189	134.122.80.82	6	35270	2002	0	0	5
3002899456	138.68.65.189	138.68.92.16	6	60800	3010	1	1	5
1645983040	138.68.65.189	138.68.65.189	6	55036	3004	1	1	5
155089648	138.68.65.189	138.197.177.67	6	54886	4002	1	1	5
3628306440	138.68.65.189	138.68.65.189	6	50538	6009	0	0	5
1039259648	138.68.65.189	138.68.92.16	6	54664	3008	1	1	5
2557788160	138.68.65.189	134.122.80.82	6	56832	7002	1	1	5
2338554144	138.68.65.189	138.68.92.16	6	40494	8012	0	0	5
3692662176	138.68.65.189	138.68.65.189	6	56878	6012	0	0	5
1911543680	138.68.65.189	134.122.80.82	6	45172	2006	0	0	5
2278061184	138.68.65.189	138.68.92.16	6	34356	8008	0	0	5
4014832224	138.68.65.189	134.122.80.82	6	57974	2009	0	0	5
3971558080	138.68.65.189	138.197.177.67	6	35064	7010	1	1	5
2654106240	138.68.65.189	134.122.80.82	6	37506	2004	0	0	5
3386614048	138.68.65.189	134.122.80.82	6	59610	7005	1	1	5
2993049856	138.68.65.189	134.122.80.82	6	39590	2008	0	0	5
3420072896	138.68.65.189	134.122.80.82	6	43660	2005	0	0	5
3011811632	138.68.65.189	138.68.92.16	6	60846	3010	1	1	5
4085405600	138.68.65.189	138.197.177.67	6	43672	4003	1	1	5
2145361792	138.68.65.189	138.197.177.67	6	34076	4008	1	1	5
973812160	138.68.65.189	138.197.177.67	6	34078	4008	1	1	5
69261920	138.68.65.189	134.122.80.82	6	56306	2011	0	0	5
3753464880	138.68.65.189	138.197.177.67	6	59828	7011	1	1	5
3886001888	138.68.65.189	138.68.92.16	6	57316	8006	0	0	5
3984771584	138.68.65.189	134.122.80.82	6	56626	2000	0	0	5
393148256	138.68.65.189	134.122.80.82	6	45814	2001	0	0	5
3170956224	138.68.65.189	138.68.92.16	6	39952	3011	1	1	5
857122224	138.68.65.189	138.68.65.189	6	45142	3002	1	1	5
2028261696	138.68.65.189	134.122.80.82	6	56124	7003	1	1	5
726324864	138.68.65.189	134.122.80.82	6	59286	7004	1	1	5
1638900336	138.68.65.189	138.197.177.67	6	42804	4007	1	1	5
195713840	138.68.65.189	138.68.65.189	6	56860	6001	0	0	1
2700161952	138.68.65.189	138.197.177.67	6	56148	4010	1	1	5
416460608	138.68.65.189	134.122.80.82	6	56386	2010	0	0	5
2239399168	138.68.65.189	134.122.80.82	6	39646	2008	0	0	5
3610421600	138.68.65.189	138.68.65.189	6	45164	3002	1	1	5
1356999360	138.68.65.189	138.197.177.67	6	51248	4005	1	1	5
2012174224	138.68.65.189	138.68.65.189	6	57468	3003	1	1	5
2991788488	138.68.65.189	138.68.92.16	6	52554	3009	1	1	5
963230528	138.68.65.189	138.68.92.16	6	39984	3011	1	1	5
1966490464	138.68.65.189	138.68.92.16	6	40586	8012	0	0	5
1399663136	138.68.65.189	138.197.177.67	6	52298	7012	1	1	5
2238908624	138.68.65.189	138.68.65.189	6	45178	3002	1	1	5
728430336	138.68.65.189	138.68.92.16	6	40592	8012	0	0	5
2104902400	138.68.65.189	134.122.80.82	6	55346	7000	1	1	5
2138929600	138.68.65.189	138.197.177.67	6	34142	4008	1	1	5
303035424	138.68.65.189	134.122.80.82	6	43738	2005	0	0	5
3347025920	138.68.65.189	134.122.80.82	6	59328	7004	1	1	5
2441972672	138.68.65.189	134.122.80.82	6	58076	2009	0	0	5
2557931144	138.68.65.189	138.197.177.67	6	59770	4001	1	1	5
2328186304	138.68.65.189	138.68.92.16	6	40612	8012	0	0	5
4064441536	138.68.65.189	138.68.65.189	6	56996	6012	0	0	5
3491657152	138.68.65.189	138.68.65.189	6	58714	3000	1	1	5
1646076888	138.68.65.189	138.68.65.189	6	50670	6009	0	0	5
3109858816	138.68.65.189	138.68.92.16	6	54794	3008	1	1	5
1056846592	138.68.65.189	134.122.80.82	6	56440	2010	0	0	5
3301492992	138.68.65.189	138.68.65.189	6	57008	6012	0	0	5
402828800	138.68.65.189	134.122.80.82	6	55380	7000	1	1	5
3718426368	138.68.65.189	134.122.80.82	6	51088	2007	0	0	5
2248187296	138.68.65.189	138.197.177.67	6	34056	4009	1	1	5
3140903424	138.68.65.189	138.68.92.16	6	35456	8009	0	0	5
1372646520	138.68.65.189	138.68.92.16	6	39682	8003	0	0	5
1660383168	138.68.65.189	134.122.80.82	6	56982	7002	1	1	5
1687829184	138.68.65.189	134.122.80.82	6	59740	7005	1	1	5
2317245440	138.68.65.189	134.122.80.82	6	39720	2008	0	0	5
3016470496	138.68.65.189	138.197.177.67	6	55052	4002	1	1	5
2915322688	138.68.65.189	138.68.65.189	6	58750	3000	1	1	5
2769526240	138.68.65.189	134.122.80.82	6	56218	7003	1	1	5
49194880	138.68.65.189	138.68.92.16	6	60976	3010	1	1	5
3643052544	138.68.65.189	138.68.92.16	6	34512	8008	0	0	5
3625447072	138.68.65.189	134.122.80.82	6	45930	2001	0	0	5
1498598144	138.68.65.189	138.68.92.16	6	35824	3012	1	1	5
