inst,label,pred,error,prediction
8928,3,3,,0.999
8929,3,3,,0.999
8930,3,3,,0.999
8931,3,3,,1
8932,3,3,,1
8933,1,1,,0.998
8934,1,1,,0.998
8935,1,1,,0.998
8936,1,1,,0.998
8937,1,1,,0.998
8938,3,3,,0.999
8939,3,3,,0.999
8940,1,1,,0.998
8941,3,3,,1
8942,3,3,,0.999
8943,3,3,,1
8944,3,3,,1
8945,3,3,,0.995
8946,1,1,,0.998
8947,3,3,,0.999
8948,3,3,,1
8949,3,3,,1
8950,3,3,,0.999
8951,1,1,,0.998
8952,1,1,,0.998
8953,3,3,,0.999
8954,1,1,,0.998
8955,3,3,,0.999
8956,1,1,,0.998
8957,3,3,,0.998
8958,3,3,,0.999
8959,1,1,,0.998
8960,1,1,,0.998
8961,1,1,,0.998
8962,1,1,,0.998
8963,1,1,,0.998
8964,1,1,,0.998
8965,1,1,,0.998
8966,1,1,,0.998
8967,1,1,,0.998
8968,3,3,,0.999
8969,3,3,,0.999
8970,3,3,,0.999
8971,1,1,,0.998
8972,1,1,,0.998
8973,3,3,,1
8974,1,1,,0.998
8975,1,1,,0.998
8976,1,1,,0.998
8977,3,3,,1
8978,3,3,,0.999
8979,3,3,,0.999
8980,3,3,,0.999
8981,1,1,,0.998
8982,1,1,,0.998
8983,1,1,,0.998
8984,3,3,,0.999
8985,2,2,,0.998
8986,3,3,,0.999
8987,3,3,,1
8988,3,3,,0.999
8989,3,3,,0.999
8990,2,2,,0.998
8991,3,3,,0.999
8992,2,2,,0.997
8993,2,2,,0.998
8994,2,2,,0.998
8995,2,2,,0.998
8996,2,2,,0.998
8997,3,3,,0.999
8998,3,3,,0.999
8999,2,2,,0.998
9000,3,3,,0.999
9001,2,2,,0.998
9002,3,3,,0.999
9003,3,3,,0.999
9004,3,3,,0.999
9005,3,3,,0.999
9006,3,3,,1
9007,2,2,,0.998
9008,2,2,,0.998
9009,2,2,,0.998
9010,3,3,,0.999
9011,2,2,,0.998
9012,2,2,,0.998
9013,2,2,,0.998
9014,2,2,,0.998
9015,3,3,,0.999
9016,3,3,,0.999
9017,2,2,,0.998
9018,2,2,,0.998
9019,2,2,,0.998
9020,2,2,,0.998
9021,3,3,,1
9022,2,2,,0.998
9023,2,2,,0.998
9024,2,2,,0.998
9025,3,3,,1
9026,2,2,,0.998
9027,2,2,,0.998
9028,2,2,,0.998
9029,2,2,,0.998
9030,2,2,,0.998
9031,2,2,,0.998
9032,2,2,,0.998
9033,2,2,,0.998
9034,2,2,,0.998
9035,2,2,,0.998
9036,0,0,,0.998
9037,0,0,,0.998
9038,0,0,,0.998
9039,0,0,,0.998
9040,0,0,,0.998
9041,0,0,,0.998
9042,0,0,,0.998
9043,0,0,,0.998
9044,0,0,,0.998
9045,0,0,,0.998
9046,0,0,,0.998
9047,0,0,,0.998
9048,0,0,,0.998
9049,3,3,,0.999
9050,0,0,,0.998
9051,3,3,,0.999
9052,3,3,,0.999
9053,3,3,,0.999
9054,3,3,,0.999
9055,3,3,,0.999
9056,0,0,,0.998
9057,0,0,,0.998
9058,3,3,,0.999
9059,3,3,,1
9060,0,0,,0.998
9061,3,3,,0.999
9062,3,3,,0.999
9063,0,0,,0.998
9064,3,3,,0.999
9065,3,3,,0.999
9066,3,3,,0.999
9067,3,3,,0.999
9068,0,0,,0.998
9069,3,3,,0.999
9070,3,3,,0.999
9071,0,0,,0.998
9072,3,3,,0.999
9073,3,3,,0.999
9074,0,0,,0.998
9075,3,3,,0.999
9076,0,0,,0.998
9077,0,0,,0.998
9078,0,0,,0.998
9079,0,0,,0.998
9080,0,0,,0.998
9081,0,0,,0.998
9082,0,0,,0.998
9083,0,0,,0.998
9084,3,3,,0.999
9085,0,0,,0.998
9086,3,3,,0.999
9087,3,3,,0.999
9088,0,0,,0.998
9089,3,3,,0.999
9090,3,3,,0.999
9091,0,0,,0.998
9092,0,0,,0.998
9093,0,0,,0.998
9094,0,0,,0.998
9095,0,0,,0.998
9096,0,0,,0.998
9097,0,0,,0.998
9098,0,0,,0.998
9099,0,0,,0.998
9100,0,0,,0.998
9101,0,0,,0.998
9102,4,4,,0.998
9103,3,3,,1
9104,4,4,,0.998
9105,4,4,,0.998
9106,4,4,,0.998
9107,3,3,,0.999
9108,3,3,,0.999
9109,3,3,,1
9110,4,4,,0.998
9111,3,3,,1
9112,4,4,,0.997
9113,3,3,,1
9114,4,4,,0.998
9115,3,3,,0.999
9116,4,4,,0.998
9117,3,3,,0.999
9118,3,3,,1
9119,3,3,,1
9120,4,4,,0.998
9121,4,4,,0.998
9122,4,4,,0.998
9123,4,4,,0.998
9124,4,4,,0.998
9125,4,4,,0.998
9126,4,4,,0.998
9127,4,4,,0.998
9128,4,4,,0.998
9129,4,4,,0.998
9130,4,4,,0.996
9131,4,4,,0.998
9132,4,4,,0.998
9133,4,4,,0.998
9134,3,3,,1
9135,3,3,,0.999
9136,3,3,,0.999
9137,3,3,,0.999
9138,3,3,,1
9139,1,1,,0.998
9140,1,1,,0.998
9141,1,1,,0.998
9142,3,3,,1
9143,3,3,,0.999
9144,3,3,,1
9145,3,3,,1
9146,3,3,,0.999
9147,1,1,,0.998
9148,1,1,,0.998
9149,3,3,,0.999
9150,3,3,,0.999
9151,3,3,,0.999
9152,1,1,,0.998
9153,1,1,,0.998
9154,3,3,,1
9155,3,3,,1
9156,1,1,,0.998
9157,1,1,,0.998
9158,1,1,,0.998
9159,1,1,,0.998
9160,1,1,,0.998
9161,1,1,,0.998
9162,3,3,,0.999
9163,3,3,,1
9164,1,1,,0.998
9165,1,1,,0.998
9166,3,3,,1
9167,3,3,,1
9168,1,1,,0.998
9169,1,1,,0.998
9170,3,3,,0.999
9171,1,1,,0.997
9172,1,1,,0.998
9173,1,1,,0.998
9174,1,1,,0.998
9175,3,3,,0.999
9176,3,3,,0.999
9177,3,3,,0.999
9178,2,2,,0.998
9179,2,2,,0.998
9180,3,3,,0.999
9181,2,2,,0.998
9182,2,2,,0.998
9183,2,2,,0.998
9184,2,2,,0.998
9185,2,2,,0.998
9186,2,2,,0.998
9187,2,2,,0.998
9188,2,2,,0.998
9189,3,3,,0.999
9190,2,2,,0.998
9191,2,2,,0.998
9192,2,2,,0.998
9193,3,3,,0.999
9194,3,3,,0.999
9195,2,2,,0.998
9196,3,3,,1
9197,3,3,,0.999
9198,2,2,,0.998
9199,3,3,,0.999
9200,3,3,,0.999
9201,2,2,,0.998
9202,2,2,,0.998
9203,2,2,,0.998
9204,2,2,,0.998
9205,2,2,,0.998
9206,0,0,,0.998
9207,0,0,,0.998
9208,3,3,,0.999
9209,0,0,,0.998
9210,3,3,,0.999
9211,3,3,,0.999
9212,0,0,,0.998
9213,0,0,,0.998
9214,3,3,,1
9215,3,3,,0.999
9216,0,0,,0.998
9217,0,0,,0.998
9218,3,3,,0.999
9219,0,0,,0.998
9220,0,0,,0.998
9221,0,0,,0.998
9222,0,0,,0.998
9223,3,3,,0.999
9224,0,0,,0.998
9225,0,0,,0.998
9226,0,0,,0.998
9227,0,0,,0.998
9228,0,0,,0.998
9229,4,4,,0.998
9230,4,4,,0.998
9231,4,4,,0.998
9232,4,4,,0.998
9233,4,4,,0.998
9234,3,3,,0.999
9235,4,4,,0.997
9236,4,4,,0.998
9237,4,4,,0.998
9238,3,3,,0.999
9239,4,4,,0.998
9240,3,3,,0.999
9241,3,3,,0.999
9242,4,4,,0.998
9243,3,3,,1
9244,3,3,,0.999
9245,4,4,,0.998
9246,3,3,,0.999
9247,4,4,,0.998
9248,4,4,,0.998
9249,4,4,,0.998
9250,4,4,,0.998
9251,3,3,,1
9252,3,3,,1
9253,4,4,,0.998
9254,4,4,,0.998
9255,4,4,,0.998
9256,4,4,,0.998
9257,4,4,,0.998
9258,4,4,,0.998
9259,4,4,,0.998
9260,4,4,,0.998
9261,3,3,,0.999
9262,3,3,,0.999
9263,1,1,,0.998
9264,1,1,,0.998
9265,3,3,,0.999
9266,3,3,,1
9267,3,3,,0.999
9268,3,3,,0.999
9269,1,1,,0.998
9270,1,1,,0.998
9271,3,3,,1
9272,3,3,,0.999
9273,1,1,,0.998
9274,1,1,,0.998
9275,1,1,,0.998
9276,1,1,,0.998
9277,1,1,,0.998
9278,3,3,,0.999
9279,1,1,,0.998
9280,3,3,,1
9281,3,3,,0.999
9282,1,1,,0.998
9283,3,3,,0.999
9284,3,3,,0.999
9285,3,3,,0.999
9286,1,1,,0.998
9287,1,1,,0.998
9288,2,2,,0.998
9289,2,2,,0.998
9290,2,2,,0.998
9291,2,2,,0.998
9292,2,2,,0.998
9293,3,3,,0.999
9294,2,2,,0.998
9295,2,2,,0.998
9296,2,2,,0.998
9297,2,2,,0.998
9298,2,2,,0.998
9299,2,2,,0.998
9300,2,2,,0.998
9301,2,2,,0.998
9302,3,3,,0.999
9303,2,2,,0.998
9304,2,2,,0.998
9305,2,2,,0.998
9306,3,3,,0.999
9307,2,2,,0.998
9308,2,2,,0.998
9309,3,3,,0.999
9310,2,2,,0.998
9311,2,2,,0.998
9312,2,2,,0.997
9313,2,2,,0.998
9314,2,2,,0.998
9315,2,2,,0.994
9316,2,2,,0.998
9317,0,0,,0.998
9318,0,0,,0.998
9319,0,0,,0.998
9320,0,0,,0.998
9321,3,3,,0.999
9322,3,3,,0.999
9323,0,0,,0.998
9324,3,3,,1
9325,0,0,,0.998
9326,3,3,,0.999
9327,3,3,,0.999
9328,3,3,,0.999
9329,3,3,,0.999
9330,3,3,,0.999
9331,3,3,,0.999
9332,0,0,,0.998
9333,3,3,,0.999
9334,0,0,,0.998
9335,3,3,,0.999
9336,3,3,,0.999
9337,0,0,,0.998
9338,3,3,,0.999
9339,3,3,,0.999
9340,0,0,,0.998
9341,0,0,,0.998
9342,0,0,,0.998
9343,0,0,,0.998
9344,0,0,,0.998
9345,0,0,,0.998
9346,3,3,,0.999
9347,0,0,,0.998
9348,0,0,,0.998
9349,0,0,,0.998
9350,0,0,,0.998
9351,0,0,,0.998
9352,0,0,,0.998
9353,0,0,,0.998
9354,3,3,,0.999
9355,4,4,,0.986
9356,3,3,,0.999
9357,3,3,,0.999
9358,3,3,,0.999
9359,3,3,,0.999
9360,4,4,,0.998
9361,4,4,,0.998
9362,3,3,,0.999
9363,3,3,,0.999
9364,3,3,,0.999
9365,4,4,,0.998
9366,4,4,,0.998
9367,4,4,,0.998
9368,3,3,,0.999
9369,4,4,,0.998
9370,4,4,,0.998
9371,4,4,,0.998
9372,4,4,,0.998
9373,3,3,,1
9374,3,3,,0.999
9375,3,3,,0.999
9376,4,4,,0.998
9377,4,4,,0.998
9378,4,4,,0.998
9379,4,4,,0.997
9380,4,4,,0.998
9381,1,1,,0.998
9382,1,1,,0.998
9383,3,3,,1
9384,3,3,,0.999
9385,1,1,,0.998
9386,1,1,,0.998
9387,1,1,,0.998
9388,1,1,,0.998
9389,3,3,,0.998
9390,1,1,,0.998
9391,3,3,,1
9392,1,1,,0.998
9393,1,1,,0.998
9394,1,1,,0.998
9395,1,1,,0.998
9396,1,1,,0.998
9397,1,1,,0.998
9398,1,1,,0.998
9399,1,1,,0.998
9400,1,1,,0.998
9401,3,3,,0.999
9402,3,3,,0.999
9403,1,1,,0.998
9404,1,1,,0.998
9405,1,1,,0.998
9406,1,1,,0.998
9407,2,2,,0.998
9408,2,2,,0.998
9409,3,3,,0.999
9410,2,2,,0.998
9411,3,3,,0.999
9412,3,3,,1
9413,3,3,,0.999
9414,2,2,,0.998
9415,2,2,,0.998
9416,2,2,,0.998
9417,3,3,,0.999
9418,3,3,,0.999
9419,2,2,,0.998
9420,3,3,,0.999
9421,2,2,,0.998
9422,2,2,,0.998
9423,2,2,,0.998
9424,2,2,,0.998
9425,2,2,,0.998
9426,0,0,,0.997
9427,0,0,,0.998
9428,0,0,,0.998
9429,0,0,,0.998
9430,0,0,,0.998
9431,0,0,,0.998
9432,0,0,,0.998
9433,0,0,,0.998
9434,0,0,,0.998
9435,3,3,,0.999
9436,3,3,,0.999
9437,0,0,,0.998
9438,3,3,,0.999
9439,3,3,,0.999
9440,0,0,,0.998
9441,0,0,,0.998
9442,3,3,,0.999
9443,0,0,,0.998
9444,0,0,,0.998
9445,0,0,,0.998
9446,0,0,,0.998
9447,3,3,,0.999
9448,0,0,,0.998
9449,0,0,,0.998
9450,0,0,,0.998
9451,0,0,,0.998
9452,0,0,,0.998
9453,0,0,,0.998
9454,0,0,,0.998
9455,0,0,,0.998
9456,0,0,,0.998
9457,0,0,,0.998
9458,3,3,,1
9459,4,4,,0.998
9460,3,3,,0.999
9461,4,4,,0.998
9462,4,4,,0.998
9463,4,4,,0.998
9464,4,4,,0.998
9465,3,3,,1
9466,4,4,,0.998
9467,3,3,,0.999
9468,3,3,,1
9469,4,4,,0.998
9470,3,3,,0.999
9471,3,3,,1
9472,3,3,,1
9473,3,3,,1
9474,4,4,,0.998
9475,3,3,,1
9476,4,4,,0.998
9477,4,4,,0.997
9478,3,3,,0.999
9479,3,3,,0.999
9480,4,4,,0.996
9481,4,4,,0.998
9482,4,4,,0.998
9483,4,4,,0.998
9484,3,3,,0.999
9485,4,4,,0.998
9486,3,3,,0.999
9487,4,4,,0.99
9488,4,4,,0.998
9489,4,4,,0.998
9490,4,4,,0.998
9491,4,4,,0.997
9492,3,3,,1
9493,4,4,,0.998
9494,4,4,,0.998
9495,4,4,,0.998
9496,4,4,,0.998
9497,3,3,,0.999
9498,3,3,,0.999
9499,4,4,,0.998
9500,4,4,,0.998
9501,3,3,,0.999
9502,3,3,,1
9503,4,4,,0.998
9504,3,3,,1
9505,3,3,,0.999
9506,4,4,,0.998
9507,4,4,,0.998
9508,3,3,,1
9509,4,4,,0.998
9510,4,4,,0.998
9511,4,4,,0.998
9512,4,4,,0.998
9513,4,4,,0.997
9514,4,4,,0.998
9515,4,4,,0.998
9516,4,4,,0.998
9517,4,4,,0.998
9518,4,4,,0.998
9519,4,4,,0.998
9520,4,4,,0.998
9521,4,4,,0.998
9522,1,1,,0.998
9523,1,1,,0.998
9524,1,1,,0.998
9525,1,1,,0.998
9526,1,1,,0.998
9527,1,1,,0.998
9528,1,1,,0.998
9529,1,1,,0.998
9530,1,1,,0.998
9531,1,1,,0.998
9532,1,1,,0.998
9533,1,1,,0.998
9534,3,3,,0.999
9535,3,3,,0.999
9536,3,3,,0.999
9537,1,1,,0.998
9538,3,3,,0.999
9539,3,3,,0.999
9540,3,3,,1
9541,3,3,,1
9542,3,3,,0.999
9543,1,1,,0.998
9544,1,1,,0.998
9545,1,1,,0.998
9546,3,3,,0.999
9547,1,1,,0.998
9548,1,1,,0.998
9549,1,1,,0.998
9550,1,1,,0.998
9551,1,1,,0.998
9552,3,3,,0.999
9553,3,3,,0.999
9554,1,1,,0.998
9555,1,1,,0.998
9556,1,1,,0.998
9557,1,1,,0.998
9558,1,1,,0.998
9559,1,1,,0.998
9560,3,3,,1
9561,1,1,,0.998
9562,3,3,,1
9563,3,3,,0.999
9564,3,3,,0.999
9565,1,1,,0.998
9566,3,3,,0.999
9567,1,1,,0.998
9568,1,1,,0.998
9569,1,1,,0.998
9570,3,3,,0.978
9571,3,3,,0.999
9572,3,3,,0.999
9573,1,1,,0.998
9574,3,3,,0.999
9575,3,3,,0.998
9576,1,1,,0.998
9577,1,1,,0.998
9578,2,2,,0.998
9579,2,2,,0.998
9580,2,2,,0.998
9581,2,2,,0.998
9582,3,3,,0.999
9583,2,2,,0.998
9584,3,3,,0.999
9585,3,3,,0.999
9586,3,3,,1
9587,2,2,,0.998
9588,3,3,,0.999
9589,2,2,,0.998
9590,2,2,,0.997
9591,2,2,,0.998
9592,2,2,,0.997
9593,2,2,,0.998
9594,2,2,,0.998
9595,2,2,,0.998
9596,3,3,,0.999
9597,3,3,,0.999
9598,3,3,,0.999
9599,3,3,,0.999
9600,2,2,,0.998
9601,2,2,,0.998
9602,2,2,,0.998
9603,2,2,,0.998
9604,2,2,,0.998
9605,2,2,,0.998
9606,2,2,,0.998
9607,2,2,,0.998
9608,2,2,,0.998
9609,2,2,,0.998
9610,2,2,,0.998
9611,2,2,,0.998
9612,2,2,,0.998
9613,2,2,,0.998
9614,2,2,,0.998
9615,2,2,,0.998
9616,2,2,,0.998
9617,2,2,,0.998
9618,2,2,,0.998
9619,3,3,,0.999
9620,2,2,,0.998
9621,2,2,,0.998
9622,2,2,,0.998
9623,2,2,,0.998
9624,2,2,,0.998
9625,2,2,,0.998
9626,2,2,,0.997
9627,2,2,,0.998
9628,0,0,,0.998
9629,0,0,,0.998
9630,0,0,,0.998
9631,0,0,,0.998
9632,0,0,,0.998
9633,0,0,,0.998
9634,0,0,,0.998
9635,0,0,,0.998
9636,0,0,,0.998
9637,0,0,,0.998
9638,0,0,,0.998
9639,0,0,,0.998
9640,0,0,,0.998
9641,0,0,,0.998
9642,0,0,,0.998
9643,0,0,,0.998
9644,0,0,,0.998
9645,0,0,,0.998
9646,0,0,,0.998
9647,0,0,,0.998
9648,0,0,,0.998
9649,3,3,,0.999
9650,3,3,,0.999
9651,3,3,,0.999
9652,3,3,,0.999
9653,3,3,,0.999
9654,3,3,,0.999
9655,0,0,,0.998
9656,3,3,,0.999
9657,3,3,,0.999
9658,3,3,,1
9659,0,0,,0.998
9660,3,3,,0.999
9661,3,3,,0.999
9662,0,0,,0.998
9663,3,3,,0.999
9664,0,0,,0.998
9665,3,3,,0.999
9666,0,0,,0.998
9667,3,3,,0.999
9668,3,3,,0.999
9669,0,0,,0.998
9670,0,0,,0.998
9671,3,3,,0.999
9672,3,3,,0.999
9673,0,0,,0.998
9674,0,0,,0.998
9675,0,0,,0.998
9676,3,3,,1
9677,0,0,,0.998
9678,3,3,,0.999
9679,0,0,,0.998
9680,0,0,,0.998
9681,0,0,,0.998
9682,0,0,,0.998
9683,0,0,,0.998
9684,0,0,,0.998
9685,0,0,,0.998
9686,0,0,,0.998
9687,0,0,,0.998
9688,0,0,,0.998
9689,0,0,,0.998
9690,0,0,,0.998
9691,0,0,,0.998
9692,0,0,,0.998
9693,0,0,,0.998
9694,0,0,,0.998
9695,4,4,,0.998
9696,4,4,,0.998
9697,4,4,,0.998
9698,4,4,,0.998
9699,4,4,,0.998
9700,3,3,,1
9701,4,4,,0.998
9702,3,3,,0.999
9703,3,3,,1
9704,3,3,,0.999
9705,4,4,,0.998
9706,4,4,,0.998
9707,4,4,,0.998
9708,4,4,,0.998
9709,3,3,,1
9710,4,4,,0.998
9711,4,4,,0.995
9712,3,3,,0.999
9713,4,4,,0.998
9714,3,3,,1
9715,4,4,,0.998
9716,4,4,,0.998
9717,4,4,,0.998
9718,3,3,,1
9719,4,4,,0.999
9720,4,4,,0.998
9721,4,4,,0.998
9722,4,4,,0.998
9723,1,1,,0.998
9724,1,1,,0.998
9725,1,1,,0.998
9726,3,3,,1
9727,1,1,,0.998
9728,3,3,,1
9729,3,3,,0.999
9730,1,1,,0.998
9731,3,3,,0.999
9732,1,1,,0.998
9733,3,3,,0.999
9734,1,1,,0.998
9735,3,3,,1
9736,3,3,,0.999
9737,1,1,,0.998
9738,1,1,,0.998
9739,1,1,,0.998
9740,1,1,,0.998
9741,1,1,,0.998
9742,1,1,,0.998
9743,1,1,,0.998
9744,3,3,,0.999
9745,3,3,,1
9746,1,1,,0.998
9747,1,1,,0.998
9748,3,3,,1
9749,1,1,,0.998
9750,3,3,,0.999
9751,2,2,,0.998
9752,3,3,,0.999
9753,2,2,,0.998
9754,2,2,,0.998
9755,2,2,,0.998
9756,2,2,,0.998
9757,3,3,,0.999
9758,3,3,,0.999
9759,2,2,,0.998
9760,2,2,,0.997
9761,2,2,,0.997
9762,3,3,,0.999
9763,2,2,,0.998
9764,2,2,,0.998
9765,2,2,,0.998
9766,2,2,,0.998
9767,3,3,,0.999
9768,2,2,,0.998
9769,3,3,,0.999
9770,2,2,,0.998
9771,2,2,,0.998
9772,2,2,,0.998
9773,2,2,,0.998
9774,3,3,,0.999
9775,3,3,,0.999
9776,2,2,,0.998
9777,2,2,,0.998
9778,2,2,,0.998
9779,2,2,,0.998
9780,2,2,,0.998
9781,2,2,,0.998
9782,2,2,,0.998
9783,2,2,,0.998
9784,0,0,,0.998
9785,0,0,,0.998
9786,3,3,,0.999
9787,3,3,,0.999
9788,3,3,,0.999
9789,0,0,,0.998
9790,3,3,,0.999
9791,3,3,,0.999
9792,0,0,,0.998
9793,3,3,,0.999
9794,3,3,,0.999
9795,3,3,,0.999
9796,3,3,,0.999
9797,3,3,,0.999
9798,3,3,,0.999
9799,0,0,,0.998
9800,3,3,,0.999
9801,3,3,,0.999
9802,0,0,,0.998
9803,0,0,,0.998
9804,0,0,,0.998
9805,0,0,,0.998
9806,0,0,,0.997
9807,4,4,,0.998
9808,3,3,,0.999
9809,3,3,,0.999
9810,4,4,,0.998
9811,4,4,,0.998
9812,3,3,,0.999
9813,4,4,,0.997
9814,4,4,,0.998
9815,3,3,,0.999
9816,4,4,,0.998
9817,3,3,,1
9818,4,4,,0.998
9819,3,3,,1
9820,4,4,,0.998
9821,3,3,,0.999
9822,4,4,,0.998
9823,4,4,,0.997
9824,3,3,,1
9825,4,4,,0.998
9826,4,4,,0.998
9827,3,3,,0.999
9828,3,3,,1
9829,4,4,,0.998
9830,4,4,,0.998
9831,4,4,,0.998
9832,4,4,,0.998
9833,4,4,,0.998
9834,4,4,,0.998
9835,4,4,,0.999
9836,3,3,,1
9837,4,4,,0.998
9838,4,4,,0.998
9839,4,4,,0.998
9840,4,4,,0.998
9841,4,4,,0.998
9842,4,4,,0.998
9843,4,4,,0.998
9844,4,4,,0.998
9845,4,4,,0.998
9846,4,4,,0.997
9847,1,1,,0.998
9848,1,1,,0.998
9849,1,1,,0.998
9850,1,1,,0.998
9851,1,1,,0.998
9852,3,3,,0.999
9853,3,3,,1
9854,3,3,,0.999
9855,3,3,,0.999
9856,1,1,,0.998
9857,3,3,,0.999
9858,3,3,,0.999
9859,1,1,,0.998
9860,3,3,,1
9861,1,1,,0.998
9862,1,1,,0.998
9863,1,1,,0.998
9864,1,1,,0.998
9865,3,3,,1
9866,3,3,,0.999
9867,1,1,,0.998
9868,1,1,,0.998
9869,1,1,,0.998
9870,1,1,,0.998
9871,3,3,,0.999
9872,1,1,,0.998
9873,1,1,,0.998
9874,1,1,,0.998
9875,1,1,,0.998
9876,1,1,,0.998
9877,3,3,,1
9878,3,3,,0.999
9879,1,1,,0.998
9880,1,1,,0.998
9881,3,3,,1
9882,3,3,,0.999
9883,3,3,,1
9884,1,1,,0.998
9885,1,1,,0.998
9886,3,3,,0.999
9887,3,3,,0.999
9888,3,3,,0.999
9889,1,1,,0.998
9890,1,1,,0.998
9891,2,2,,0.998
9892,2,2,,0.998
9893,2,2,,0.998
9894,3,3,,0.999
9895,3,3,,1
9896,3,3,,0.999
9897,3,3,,1
9898,2,2,,0.998
9899,2,2,,0.997
9900,2,2,,0.998
9901,3,3,,0.999
9902,2,2,,0.998
9903,2,2,,0.998
9904,2,2,,0.998
9905,2,2,,0.998
9906,3,3,,1
9907,3,3,,0.999
9908,3,3,,0.999
9909,2,2,,0.998
9910,2,2,,0.998
9911,2,2,,0.998
9912,2,2,,0.998
9913,2,2,,0.998
9914,2,2,,0.998
9915,2,2,,0.998
9916,2,2,,0.998
9917,3,3,,0.999
9918,3,3,,0.999
9919,2,2,,0.998
9920,2,2,,0.998
9921,2,2,,0.998
9922,2,2,,0.998
9923,2,2,,0.998
9924,2,2,,0.998
9925,2,2,,0.998
9926,2,2,,0.998
9927,2,2,,0.998
9928,2,2,,0.998
9929,2,2,,0.998
9930,0,0,,0.998
9931,0,0,,0.998
9932,0,0,,0.998
9933,0,0,,0.998
9934,0,0,,0.998
9935,3,3,,0.999
9936,0,0,,0.998
9937,3,3,,0.999
9938,3,3,,0.999
9939,3,3,,0.999
9940,3,3,,0.999
9941,3,3,,0.999
9942,3,3,,1
9943,3,3,,0.999
9944,3,3,,0.999
9945,3,3,,0.999
9946,0,0,,0.998
9947,3,3,,0.999
9948,3,3,,0.999
9949,3,3,,0.999
9950,3,3,,0.999
9951,3,3,,0.999
9952,0,0,,0.998
9953,0,0,,0.998
9954,0,0,,0.998
9955,0,0,,0.998
9956,0,0,,0.998
9957,0,0,,0.998
9958,0,0,,0.998
9959,0,0,,0.998
9960,0,0,,0.998
9961,0,0,,0.998
9962,4,4,,0.998
9963,3,3,,1
9964,4,4,,0.998
9965,3,3,,0.999
9966,4,4,,0.998
9967,3,3,,0.999
9968,3,3,,0.999
9969,4,4,,0.997
9970,3,3,,1
9971,3,3,,1
9972,3,3,,0.999
9973,4,4,,0.998
9974,4,4,,0.998
9975,4,4,,0.996
9976,4,4,,0.998
9977,4,4,,0.998
9978,4,4,,0.998
9979,3,3,,1
9980,4,4,,0.998
9981,4,4,,0.998
9982,4,4,,0.998
9983,4,4,,0.998
9984,4,4,,0.998
9985,4,4,,0.998
9986,4,4,,0.998
9987,4,4,,0.998
9988,3,3,,0.998
9989,1,1,,0.998
9990,1,1,,0.998
9991,3,3,,0.999
9992,3,3,,0.999
9993,1,1,,0.998
9994,3,3,,0.999
9995,1,1,,0.996
9996,3,3,,0.999
9997,3,3,,0.999
9998,3,3,,1
9999,3,3,,1
10000,1,1,,0.998
10001,1,1,,0.998
10002,1,1,,0.998
10003,3,3,,0.997
10004,1,1,,0.998
10005,1,1,,0.998
10006,1,1,,0.998
10007,3,3,,1
10008,1,1,,0.998
10009,3,3,,1
10010,3,3,,0.999
10011,3,3,,0.998
10012,3,3,,1
10013,1,1,,0.998
10014,1,1,,0.998
10015,1,1,,0.998
10016,3,3,,0.999
10017,2,2,,0.998
10018,2,2,,0.998
10019,2,2,,0.998
10020,3,3,,1
10021,2,2,,0.998
10022,2,2,,0.998
10023,2,2,,0.998
10024,3,3,,0.999
10025,3,3,,1
10026,2,2,,0.998
10027,2,2,,0.998
10028,2,2,,0.998
10029,2,2,,0.998
10030,2,2,,0.998
10031,3,3,,0.999
10032,3,3,,0.999
10033,2,2,,0.998
10034,3,3,,1
10035,3,3,,0.999
10036,3,3,,1
10037,2,2,,0.998
10038,3,3,,0.999
10039,2,2,,0.998
10040,2,2,,0.998
10041,2,2,,0.998
10042,2,2,,0.998
10043,0,0,,0.998
10044,0,0,,0.998
10045,0,0,,0.998
10046,0,0,,0.998
10047,0,0,,0.998
10048,0,0,,0.998
10049,3,3,,0.999
10050,0,0,,0.998
10051,3,3,,0.999
10052,3,3,,0.999
10053,0,0,,0.998
10054,3,3,,0.999
10055,0,0,,0.998
10056,0,0,,0.998
10057,0,0,,0.998
10058,3,3,,1
10059,3,3,,0.999
10060,3,3,,0.999
10061,3,3,,0.999
10062,0,0,,0.998
10063,0,0,,0.998
10064,3,3,,0.999
10065,3,3,,0.999
10066,0,0,,0.998
10067,0,0,,0.998
10068,0,0,,0.998
10069,0,0,,0.998
10070,0,0,,0.998
10071,0,0,,0.998
10072,0,0,,0.998
10073,0,0,,0.998
10074,0,0,,0.998
10075,0,0,,0.998
10076,0,0,,0.998
10077,0,0,,0.998
10078,3,3,,0.999
10079,3,3,,0.999
10080,3,3,,0.999
10081,3,3,,0.999
10082,4,4,,0.998
10083,4,4,,0.998
10084,3,3,,0.999
10085,4,4,,0.998
10086,3,3,,0.999
10087,3,3,,0.999
10088,3,3,,0.999
10089,4,4,,0.998
10090,4,4,,0.998
10091,4,4,,0.998
10092,3,3,,0.999
10093,4,4,,0.998
10094,4,4,,0.998
10095,4,4,,0.998
10096,3,3,,0.999
10097,4,4,,0.998
10098,4,4,,0.998
10099,4,4,,0.998
10100,4,4,,0.998
10101,4,4,,0.998
10102,4,4,,0.998
10103,4,4,,0.998
10104,4,4,,0.998
10105,1,1,,0.998
10106,1,1,,0.998
10107,1,1,,0.998
10108,3,3,,0.999
10109,3,3,,0.999
